Word-Id,Word-Text
9a35e9e9-d637-4542-a7e7-2313ab968c3c,Step
0c9ef57f-1639-48a8-9db5-c3b060e63979,2
421b17b3-b450-4d0e-acac-1a85aa30cfa4,Step
226840fc-2a05-4cf0-a064-007c1285a38e,3
0d0250f1-a737-4794-b48c-27477dcea1d8,Step
cf3f64f6-cae3-4ad0-a607-c901f449bc50,4
85b31329-65b9-414e-beb1-1e6d196a9a0c,Is
442b4d31-ffde-4fdb-83ff-c1f5cf2151b1,the
9caee626-e966-4a53-abfa-4fdaf51ee1f4,client
700de93a-dc8e-42e3-bcf3-5b652e929768,<
6255c358-d5ba-40aa-8627-21ecdc585151,12?
7319c1c8-06b4-4e24-8431-95f3b8a08869,Is
48aed4c5-54c2-48b1-9b3f-ad66307efd35,the
d4a9ef0f-8bce-47dc-98b1-e251a6567ed8,client
64091ece-e348-43c8-bcbf-d627216ab41d,between
bff35e5a-6954-460f-b083-6d362ec72518,1
f2abec1d-d899-4fc8-a4b7-4df94164fbd2,Yes
d645c490-e1e4-409d-9d3b-64f951e466fd,Yes
3d7923fb-b2d8-453f-b93c-7844477cd4bb,Is
82e49a87-d79d-4d8a-8026-bb0b549141d2,the
f677dd27-05d9-42e7-98f1-a690747aab92,dose
a4f65886-1111-48b3-b687-3b4eedec5c06,<
4d62e248-6eb2-4a3b-8790-5667f605f5bc,200
ad7d1294-3b84-46ab-b4d3-642c8edfcf3f,mg
4a549e11-f352-4bdd-b10d-ee1249f01fcc,No
0647f13f-5594-4402-ad01-bd1082274be3,and
b839c08f-d43f-44d7-a2f3-c271b9f1ab8e,3
ced3c659-4d6c-420f-9b6f-8bdd1b89a6aa,years
20c32dee-19f1-413d-8061-4f37cd8916cf,of
918a7984-cfe7-4af4-8af1-840dfd4c41e5,age?
d2657a8f-cd6a-4f9e-83ab-87febc66b91a,per
1bbc30d2-4194-4051-bfda-0b4b81476ded,day?
13c877dd-1180-4ea6-9eb3-a46546e8bd45,Deny
3cfe12d0-6647-4ee0-9d79-8d48e0ff9ee5,Request
2dbf50e0-0d32-40f5-b26f-1e51646a1d11,No
b135890c-03b9-4152-88ef-f4c40afc7f3f,No
ade1be8c-1f42-4572-b2f2-7c27fb1c403a,Step
37205356-2032-4435-99b5-d10a0d458684,5
47078b00-9761-4c6d-8fe7-e515bb9886a2,Step
6c5f8af3-c591-4b2f-89fa-9cb3a58f7d40,6
217e78a7-d061-491c-b653-bda5f663a35f,Is
640466b4-85cf-4576-9455-ab0273f0d4a8,the
587aa7c4-2c7f-4ff9-9534-80f16ee9a49f,client
37fe6847-fc66-424c-af90-99415200defa,between
e332c1bc-050c-4526-af44-5970455e1504,4
1381effa-53e2-46b4-9baa-6cbcda510c98,Yes
22567d02-f49d-4588-ac24-2d517d0438f1,Is
2e797c01-1182-4eba-89c0-79b1b2930ae7,the
6dbbbb82-87c5-4df1-b074-38b5ccab31ad,dose
d0f7c720-7971-48d8-be21-f5ef04172663,<
1eeb4084-47a0-49ef-86b2-4456abfb0f79,400
7f1f0e0f-2106-4795-a585-f8077cea952b,mg
39845d54-51f0-427d-b7bb-6b6df08644b9,Yes
8ef82f5c-33d4-4d35-afb4-3606e5a67733,Deny
3bdd50c2-1789-43ae-926a-1c55eab9acab,Request
fff6399b-9182-4f17-8c41-eda99c4c8a4e,and
7c99e9ad-bc34-4934-ac3f-8055c63bb1ef,11
b9a7f9c0-9503-4d47-bbcd-49861085bd7b,years
8f54944d-b181-47f9-abe1-19a0e178511c,of
bb1d4c7a-05e9-4df1-b2e0-47a1575babc1,age?
d4b0f59e-d6b3-4451-be09-4d598a5204b6,per
001f9e24-524d-4de4-a210-dd2cb0a7a1a5,day?
ff3181aa-c45f-4b06-8150-501918b6e516,Approve
6177d4fc-4b37-4877-9bad-596ff07a6a34,Request
6a22814c-57d4-4adb-a0f1-6dd3dd43871e,(30
940d4688-7879-4c73-bbd7-146023b83ea0,days)
b533ed66-a746-4569-8207-2750d127fabf,No
99f7b6dc-7388-4166-b625-dbc4017a9dad,No
bc4d714c-3bf5-43fb-b9b1-be877f1c5ab0,Deny
e3c8d4cf-5b80-4a44-89dd-b02b83e661ed,Request
4ead1184-0506-4a74-9488-1492eb211a30,Deny
3d9723c3-36b0-41a5-9655-af1988bd61f1,Request
9aa5f88f-1394-4e27-a29b-4f3d7844d1e7,February
78de2599-e449-47b7-8d0f-3403b1f3b299,"17,"
510cd54c-bd27-4029-9760-c34e175871c4,2021
85972867-81ed-4f47-b5d5-24a34f397dbe,Copyright
a79a9012-f56e-437c-a7c8-03356bca5c15,©
4e3add57-3b34-4a66-b116-8bc195760b84,2021
bca1449a-145f-49a1-9332-e6900e26ebba,Health
a2610912-cc2b-40ca-999f-040b5f92841e,Information
0e1d4cfc-869e-4f33-8d3b-640ea46408a0,"Designs,"
b7f8d776-4a3d-46be-9256-089c2deb284c,LLC
ed5fad45-26b0-4e38-90d8-7b30f002af72,5
