Word-Id,Word-Text
82775a11-3f3f-4c8e-ae1f-706768696f62,the
02f34cd9-63b1-40d7-bdfd-a0d79b90ba1e,dose
fdac7d5f-97a6-439b-8190-bb56220a670b,400
79fc7053-4b1c-49e4-95f7-df94a4981959,mg
eca774b3-452e-439d-a2d6-a9cfb2b1db44,and
83c894c6-d11d-4ccf-836d-b6643bdd6992,11
3c3547c7-fb39-4965-9797-1341b76beb64,years
e603e10f-45ea-4822-a59e-0115839f6d20,of
20dbae03-8b8d-4b1f-912d-4b2e7c93eb3e,age?
a90e72d2-899e-4daa-acf6-531c41286add,per
5da20a00-5d34-474e-b298-0e8807562cfe,day?
74e11ba8-a199-4be7-b0d6-489562d5c3b5,Yes
0208a36a-d476-4346-ab0f-638c5408273c,Yes
a4ebad3b-5c2d-4b80-a095-5144a56a8213,Approve
a832da7a-3cec-4863-afa4-43a42a0a58c2,Request
ff69b85d-04c8-40f9-856e-b963c5a91ddd,(30
b83d651b-4dc1-4469-8357-7f079aac820b,days)
136ffff2-816f-4413-a782-5b2a3f8ec56a,No
80e7dc95-a9a2-4cc7-87b3-ed6bbf1df7e3,No
242b6a0b-ba80-4788-9eac-eefc0b5c6455,Step
4a673eec-48b3-4343-a946-1a58bc5f4566,3
5a9a6c6b-e498-43f1-8c0b-302e96ecc8ea,Is
a8e01052-5f38-428a-aa00-bfbcd43ec871,the
c7d79c32-5f44-4916-a688-13780b3134c8,dose
26515d77-c643-4bcb-94ca-98c4301e9c45,<
314ff114-5c5a-4619-8adc-d662840ac52a,1000
00b6764c-e2d2-4ac2-90d3-444668c16cc1,mg
0bd1a597-dc3f-435a-8094-289896369932,Deny
42d7ae78-7474-428b-b09d-975362f62372,Request
77507092-a2b9-4c40-93be-d2db325441ef,Deny
46fbe773-f0f5-4107-b716-3c22775c70ba,Request
2763df36-a797-4dc2-946e-975ae40006d4,per
f05d9df5-26ba-497d-a040-06be076a4840,day?
17841242-0420-4c41-aa06-138c28655a61,Yes
1d6cb373-b7e5-4fc5-a35e-5b3e48cf5515,No
12dd417f-0da1-4430-af3b-86d5eaeb4ea2,Approve
86cc8970-81dd-411e-85a9-25d6fc6577c4,Request
488a7998-a3e3-4903-8d3d-d5cfe6742cfd,(30
6a7c6054-03fd-4474-98c6-e172b08bbf55,days)
c4792a56-a5bd-46f3-8d29-c2c3d7ca526b,Deny
5e32d56e-2646-4ddd-b3d5-f59fc18910ea,Request
fa787e17-5cea-4431-a3e3-cb16f841ac58,February
90518d43-d004-4ee2-a4a3-f92ff483687a,"17,"
fbea3d11-3df1-4855-82a6-1bf256e6a15e,2021
6c3a70f6-4a7a-4c6e-a65d-96c4bdeb53a5,Copyright
cfe045d4-f1f8-4cc7-a17a-09612c259d2c,©
754d0cd7-8fbf-483a-a122-1a7403358d8c,2021
15b6b106-30fc-4302-ad06-3e912b0fc195,Health
11b12e59-ec1b-44f9-a3f8-b7122928beb3,Information
f9fe7e41-a2b1-4cbb-af36-4c18093c0ef5,"Designs,"
d75813f5-b27a-4558-a32f-cb701d6a0d17,LLC
67b6b477-2892-438f-9669-7800f157121f,9
